insee;commune;maire;telephone;horaires;url
60296;Hannaches
60297;Le Hamel
60298;Hanvoile
60299;Hardivillers
60301;Haucourt
60302;Haudivillers
60303;Hautbos
60304;Haute_epine
60305;Hautefontaine
60306;Hecourt
60307;Heilles
60308;Hemevillers
60309;Henonville
60310;Herchies
60311;La Herelle
60312;Hericourt_sur_Therain
60313;Hermes
60314;Hetomesnil
60315;Hodenc_en_Bray
60316;Hodenc_l_evêque
60317;Hondainville
60318;Houdancourt
60319;La Houssoye
60320;Ivors
60321;Ivry_le_Temple
60322;Jamericourt
60323;Janville
60324;Jaulzy
60325;Jaux
60326;Jonquieres
60327;Jouy_sous_Thelle
60328;Juvignies
60329;Laberliere
60330;Laboissiere_en_Thelle
60331;Labosse
60332;Labruyere
60333;Lachapelle_aux_Pots
60334;Lachapelle_Saint_Pierre
60335;Lachapelle_sous_Gerberoy
60336;Lachaussee_du_Bois_d_ecu
60337;Lachelle
60338;Lacroix_Saint_Ouen
60339;Lafraye
60340;Lagny
60341;Lagny_le_Sec
60342;Laigneville
60343;Lalande_en_Son
60344;Lalandelle
60345;Lamecourt
60346;Lamorlaye
60347;Lannoy_Cuillere
60348;Larbroye
60350;Lassigny
60351;Lataule
60352;Lattainville
60353;Lavacquerie
60354;Laverriere
60355;Laversines
60356;Lavilletertre
60357;Leglantiers
60358;Levignen
60359;Lheraule
60360;Liancourt
60361;Liancourt_Saint_Pierre
60362;Libermont
60363;Lierville
60364;Lieuvillers
60365;Lihus
60366;Litz
60367;Loconville
60368;Longueil_Annel
60369;Longueil_Sainte_Marie
60370;Lormaison
60371;Loueuse
60372;Luchy
60373;Machemont
60374;Maignelay_Montigny
60375;Maimbeville
60376;Maisoncelle_Saint_Pierre
60377;Maisoncelle_Tuilerie
60378;Marest_sur_Matz
60379;Mareuil_la_Motte
60380;Mareuil_sur_Ourcq
60381;Margny_aux_Cerises
60382;Margny_les_Compiegne
60383;Margny_sur_Matz
60385;Marolles
60386;Marqueglise
60387;Marseille_en_Beauvaisis
60388;Martincourt
60389;Maucourt
60390;Maulers
60391;Maysel
60392;Melicocq
60393;Mello
60394;Menevillers
60395;Meru
60396;Mery_la_Bataille
60397;Le Mesnil_Conteville
60398;Le Mesnil_en_Thelle
60399;Le Mesnil_Saint_Firmin
60400;Le Mesnil_sur_Bulles
60401;Le Mesnil_Theribus
60402;Le Meux
60403;Milly_sur_Therain
60404;Mogneville
60405;Moliens
60406;Monceaux
60407;Monceaux_l_Abbaye
60408;Monchy_Humieres
60409;Monchy_Saint_eloi
60410;Mondescourt
60411;Monneville
60412;Montagny_en_Vexin
60413;Montagny_Sainte_Felicite
60414;Montataire
60415;Montepilloy
60416;Montgerain
60418;Montiers
60420;Montjavoult
60421;Mont_l_evêque
60422;Montlognon
60423;Montmacq
60424;Montmartin
60425;Montreuil_sur_Brêche
60426;Montreuil_sur_Therain
60427;Monts
60428;Le Mont_Saint_Adrien
60429;Morangles
60430;Morienval
60431;Morlincourt
60432;Mortefontaine
60433;Mortefontaine_en_Thelle
60434;Mortemer
60435;Morvillers
60436;Mory_Montcrux
60437;Mouchy_le_Chatel
60438;Moulin_sous_Touvent
60439;Mouy
60440;Moyenneville
60441;Moyvillers
60442;Muidorge
60443;Muirancourt
60444;Mureaumont
60445;Nampcel
60446;Nanteuil_le_Haudouin
60447;Nery
60448;Neufchelles
60449;Neufvy_sur_Aronde
60450;Neuilly_en_Thelle
60451;Neuilly_sous_Clermont
60452;Neuville_Bosc
60454;La Neuville_en_Hez
60456;La Neuville_Roy
60457;La Neuville_Saint_Pierre
60458;La Neuville_sur_Oudeuil
60459;La Neuville_sur_Ressons
60460;La Neuville_Vault
60461;Nivillers
60462;Noailles
60463;Nogent_sur_Oise
60464;Nointel
60465;Noiremont
60466;Noroy
60468;Nourard_le_Franc
60469;Novillers
60470;Noyers_Saint_Martin
60471;Noyon
60472;Offoy
60473;Ognes
60474;Ognolles
60476;Omecourt
60477;Ons_en_Bray
60478;Ormoy_le_Davien
60479;Ormoy_Villers
60480;Oroer
60481;Orrouy
60482;Orry_la_Ville
60483;Orvillers_Sorel
60484;Oudeuil
60485;Oursel_Maison
60486;Paillart
60487;Parnes
60488;Passel
60489;Peroy_les_Gombries
60490;Pierrefitte_en_Beauvaisis
60491;Pierrefonds
60492;Pimprez
60493;Pisseleu
60494;Plailly
60495;Plainval
60496;Plainville
60497;Le Plessier_sur_Bulles
60498;Le Plessier_sur_Saint_Just
60499;Plessis_de_Roye
60500;Le Plessis_Belleville
60501;Le Plessis_Brion
60502;Le Plessis_Patte_d_Oie
60503;Le Ployron
60504;Ponchon
60505;Pontarme
60506;Pont_l_evêque
60507;Pontoise_les_Noyon
60508;Pontpoint
60509;Pont_Sainte_Maxence
60510;Porcheux
60511;Porquericourt
60512;Pouilly
60513;Precy_sur_Oise
60514;Previllers
60515;Pronleroy
60516;Puiseux_en_Bray
60517;Puiseux_le_Hauberger
60518;Puits_la_Vallee
60519;Quesmy
60520;Le Quesnel_Aubry
60521;Quincampoix_Fleuzy
60522;Quinquempoix
60523;Rainvillers
60524;Rantigny
60525;Raray
60526;Ravenel
60527;Reez_Fosse_Martin
60528;Reilly
60529;Remecourt
60530;Remerangles
60531;Remy
60533;Ressons_sur_Matz
60534;Rethondes
60535;Reuil_sur_Brêche
60536;Rhuis
60537;Ribecourt_Dreslincourt
60538;Ricquebourg
60539;Rieux
60540;Rivecourt
60541;Roberval
60542;Rochy_Conde
60543;Rocquemont
60544;Rocquencourt
60545;Romescamps
60546;Rosieres
60547;Rosoy
60548;Rosoy_en_Multien
60549;Rotangy
60550;Rothois
60551;Rousseloy
60552;Rouville
60553;Rouvillers
60554;Rouvres_en_Multien
60555;Rouvroy_les_Merles
60556;Royaucourt
60557;Roy_Boissy
60558;Roye_sur_Matz
60559;La Rue_Saint_Pierre
60560;Rully
60561;Russy_Bemont
60562;Sacy_le_Grand
60563;Sacy_le_Petit
60564;Sains_Morainvillers
60565;Saint_Andre_Farivillers
60566;Saint_Arnoult
60567;Saint_Aubin_en_Bray
60568;Saint_Aubin_sous_Erquery
60569;Saint_Crepin_aux_Bois
60570;Saint_Crepin_Ibouvillers
60571;Saint_Deniscourt
60572;Saint_etienne_Roilaye
60573;Sainte_Eusoye
60574;Saint_Felix
60575;Sainte_Genevieve
60576;Saint_Germain_la_Poterie
60577;Saint_Germer_de_Fly
60578;Saintines
60579;Saint_Jean_aux_Bois
60581;Saint_Just_en_Chaussee
60582;Saint_Leger_aux_Bois
60583;Saint_Leger_en_Bray
60584;Saint_Leu_d_Esserent
60585;Saint_Martin_aux_Bois
60586;Saint_Martin_le_Noeud
60587;Saint_Martin_Longueau
60588;Saint_Maur
60589;Saint_Maximin
60590;Saint_Omer_en_Chaussee
60591;Saint_Paul
60592;Saint_Pierre_es_Champs
60593;Saint_Pierre_les_Bitry
60594;Saint_Quentin_des_Pres
60595;Saint_Remy_en_l_Eau
60596;Saint_Samson_la_Poterie
60597;Saint_Sauveur
60598;Saint_Sulpice
60599;Saint_Thibault
60600;Saint_Vaast_de_Longmont
60601;Saint_Vaast_les_Mello
60602;Saint_Valery
60603;Salency
60604;Sarcus
60605;Sarnois
60608;Le Saulchoy
60609;Savignies
60610;Sempigny
60611;Senantes
60612;Senlis
60613;Senots
60614;Serans
60615;Serevillers
60616;Serifontaine
60617;Sermaize
60618;Sery_Magneval
60619;Silly_le_Long
60620;Silly_Tillard
60621;Solente
60622;Sommereux
60623;Songeons
60624;Sully
60625;Suzoy
60626;Talmontiers
60627;Tartigny
60628;Therdonne
60629;Therines
60630;Thibivillers
60631;Thiers_sur_Theve
60632;Thiescourt
60633;Thieuloy_Saint_Antoine
60634;Thieux
60635;Thiverny
60636;Thourotte
60637;Thury_en_Valois
60638;Thury_sous_Clermont
60639;Tille
60640;Tourly
60641;Tracy_le_Mont
60642;Tracy_le_Val
60643;Tricot
60644;Trie_Chateau
60645;Trie_la_Ville
60646;Troissereux
60647;Trosly_Breuil
60648;Troussencourt
60650;Trumilly
60651;Ully_Saint_Georges
60652;Valdampierre
60653;Valescourt
60654;Vandelicourt
60655;Varesnes
60656;Varinfroy
60657;Vauchelles
60658;Vauciennes
60659;Vaudancourt
60660;Le Vaumain
60661;Vaumoise
60662;Le Vauroux
60663;Velennes
60664;Vendeuil_Caply
60665;Venette
60666;Ver_sur_Launette
60667;Verberie
60668;Verderel_les_Sauqueuse
60669;Verderonne
60670;Verneuil_en_Halatte
60671;Versigny
60672;Vez
60673;Viefvillers
60674;Vieux_Moulin
60675;Vignemont
60676;Ville
60677;Villembray
60678;Villeneuve_les_Sablons
60679;La Villeneuve_sous_Thury
60680;Villeneuve_sur_Verberie
60681;Villers_Saint_Barthelemy
60682;Villers-Saint-Frambourg-Ognon
60683;Villers_Saint_Genest
60684;Villers_Saint_Paul
60685;Villers_Saint_Sepulcre
60686;Villers_sous_Saint_Leu
60687;Villers_sur_Auchy
60688;Villers_sur_Bonnieres
60689;Villers_sur_Coudun
60691;Villers_Vermont
60692;Villers_Vicomte
60693;Villeselve
60695;Vineuil_Saint_Firmin
60697;Vrocourt
60698;Wacquemoulin
60699;Wambez
60700;Warluis
60701;Wavignies
60702;Welles_Perennes
60703;Aux Marais
